Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Numero da edicao (product.metafields.custom.numero_da_edicao),Lenda da caveira (product.metafields.custom.lenda)
kultu-135,KULTU N.º 135,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-135,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-135-a.jpg,1,"Garrafa KULTU by shazequin N.º 135 — absinto de edição limitada, caveira pintada à mão",active,135,"[LENDA — texto próprio desta caveira, opcional]"
kultu-135,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-135-b.jpg,2,"Garrafa KULTU by shazequin N.º 135 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-136,KULTU N.º 136,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-136,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-136-a.jpg,1,"Garrafa KULTU by shazequin N.º 136 — absinto de edição limitada, caveira pintada à mão",active,136,"[LENDA — texto próprio desta caveira, opcional]"
kultu-136,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-136-b.jpg,2,"Garrafa KULTU by shazequin N.º 136 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-137,KULTU N.º 137,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-137,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos/kultu-137.jpg,1,"Garrafa KULTU by shazequin N.º 137 — absinto de edição limitada, caveira pintada à mão",active,137,"[LENDA — texto próprio desta caveira, opcional]"
kultu-138,KULTU N.º 138,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-138,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos/kultu-138.jpg,1,"Garrafa KULTU by shazequin N.º 138 — absinto de edição limitada, caveira pintada à mão",active,138,"[LENDA — texto próprio desta caveira, opcional]"
kultu-139,KULTU N.º 139,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-139,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-139-a.jpg,1,"Garrafa KULTU by shazequin N.º 139 — absinto de edição limitada, caveira pintada à mão",active,139,"[LENDA — texto próprio desta caveira, opcional]"
kultu-139,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-139-b.jpg,2,"Garrafa KULTU by shazequin N.º 139 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-140,KULTU N.º 140,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-140,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos/kultu-140.jpg,1,"Garrafa KULTU by shazequin N.º 140 — absinto de edição limitada, caveira pintada à mão",active,140,"[LENDA — texto próprio desta caveira, opcional]"
kultu-141,KULTU N.º 141,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-141,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-141-a.jpg,1,"Garrafa KULTU by shazequin N.º 141 — absinto de edição limitada, caveira pintada à mão",active,141,"[LENDA — texto próprio desta caveira, opcional]"
kultu-141,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-141-b.jpg,2,"Garrafa KULTU by shazequin N.º 141 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-142,KULTU N.º 142,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-142,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-142-a.jpg,1,"Garrafa KULTU by shazequin N.º 142 — absinto de edição limitada, caveira pintada à mão",active,142,"[LENDA — texto próprio desta caveira, opcional]"
kultu-142,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-142-b.jpg,2,"Garrafa KULTU by shazequin N.º 142 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-143,KULTU N.º 143,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-143,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-143-a.jpg,1,"Garrafa KULTU by shazequin N.º 143 — absinto de edição limitada, caveira pintada à mão",active,143,"[LENDA — texto próprio desta caveira, opcional]"
